Date,ALL,Hokkaido,Aomori,Iwate,Miyagi,Akita,Yamagata,Fukushima,Ibaraki,Tochigi,Gunma,Saitama,Chiba,Tokyo,Kanagawa,Niigata,Toyama,Ishikawa,Fukui,Yamanashi,Nagano,Gifu,Shizuoka,Aichi,Mie,Shiga,Kyoto,Osaka,Hyogo,Nara,Wakayama,Tottori,Shimane,Okayama,Hiroshima,Yamaguchi,Tokushima,Kagawa,Ehime,Kochi,Fukuoka,Saga,Nagasaki,Kumamoto,Oita,Miyazaki,Kagoshima,Okinawa
2022/2/7,106,9,0,0,0,0,0,0,3,0,1,2,5,8,1,0,0,0,0,0,0,3,9,5,1,1,0,16,6,2,1,0,0,1,4,2,1,1,2,1,4,0,1,2,0,2,9,3
2022/2/8,148,7,4,0,1,0,0,0,3,0,2,7,4,11,14,1,0,1,0,0,5,1,2,7,3,0,3,29,8,1,2,0,0,2,4,0,2,1,0,1,14,1,1,3,0,2,1,0
2022/2/9,168,12,0,1,2,0,0,0,1,0,1,7,6,11,14,1,0,0,0,0,2,2,5,9,6,3,3,33,13,7,0,0,0,1,7,0,0,0,0,1,6,2,1,4,1,1,2,3
2022/2/10,160,9,0,0,0,2,0,2,3,2,2,6,6,13,8,0,0,2,0,0,0,0,5,14,2,0,3,26,10,2,0,0,0,4,5,0,0,2,4,0,14,3,0,2,2,3,2,2
2022/2/11,170,11,0,0,0,0,0,0,0,2,6,2,6,9,18,0,1,0,0,0,1,6,5,12,2,2,3,29,19,5,1,0,0,3,6,1,0,0,0,1,7,4,2,3,0,2,1,0
2022/2/12,128,10,0,1,1,0,0,2,2,0,1,0,5,7,5,0,0,2,0,0,0,0,7,13,0,0,5,14,7,3,4,0,0,3,2,1,0,2,1,3,13,2,2,2,0,2,3,3
2022/2/13,146,5,0,0,0,0,0,0,2,1,3,2,8,12,4,0,1,1,0,0,1,3,7,13,2,0,3,26,19,3,3,0,0,4,7,2,0,1,2,2,4,0,2,1,0,2,0,0
2022/2/14,151,17,2,0,1,0,0,0,2,5,3,6,12,7,14,0,1,1,0,0,6,1,0,7,3,1,0,10,15,3,1,0,0,3,6,0,0,2,0,0,11,1,2,1,0,1,3,3
2022/2/15,210,5,2,0,1,0,0,0,4,4,3,10,13,16,17,0,1,3,0,0,2,1,5,13,2,0,7,47,13,5,0,0,0,3,3,0,0,1,3,3,11,3,1,4,0,2,2,0
2022/2/16,245,14,2,0,0,0,1,0,3,4,0,5,14,21,15,0,0,0,0,0,4,2,4,28,3,2,7,40,20,11,3,0,0,1,14,0,0,1,1,3,13,0,3,3,0,3,0,0
2022/2/17,270,12,1,0,1,2,1,0,3,2,4,3,14,24,35,0,1,1,0,0,2,1,3,13,6,0,8,55,24,5,3,0,0,4,7,1,0,0,0,3,18,2,0,4,2,2,3,0
2022/2/18,221,7,1,0,0,0,0,0,2,2,4,7,12,26,12,0,0,0,0,1,5,2,11,24,2,0,5,42,21,2,1,3,0,2,2,0,0,1,0,3,15,1,0,1,2,1,1,0
2022/2/19,209,9,0,0,1,0,1,0,5,2,3,2,10,27,17,0,0,2,1,0,0,3,1,18,3,2,8,33,14,5,0,0,0,1,8,1,0,0,1,2,16,3,3,3,0,2,1,1
2022/2/20,183,11,0,1,0,0,1,0,4,3,0,4,10,17,13,0,0,1,0,0,0,1,2,24,3,2,4,24,15,5,3,0,0,1,11,1,0,2,0,2,9,4,1,1,0,1,2,0
2022/2/21,191,11,0,0,3,0,0,0,2,4,0,2,16,30,4,0,1,1,0,0,2,2,9,8,0,1,5,28,20,5,1,0,1,0,6,2,2,3,2,2,7,3,0,2,0,3,3,0
2022/2/22,278,14,0,1,2,0,1,2,5,2,3,6,21,25,33,1,1,0,0,3,4,2,2,16,2,4,7,68,3,9,3,0,0,1,0,3,0,1,2,3,13,0,3,6,0,2,3,1
2022/2/23,274,14,0,1,5,0,1,0,0,3,2,1,25,24,13,0,0,0,0,0,0,1,3,25,5,2,9,57,31,10,1,0,0,3,10,1,0,2,1,2,14,0,1,4,0,1,2,0
2022/2/24,207,13,2,0,1,0,0,0,2,3,1,5,14,14,10,2,0,1,0,0,0,5,6,30,2,0,7,32,9,4,1,0,0,0,10,1,0,3,1,1,9,0,2,7,3,2,1,3
2022/2/25,284,12,2,0,0,1,0,0,5,3,2,9,16,23,29,0,1,1,0,1,2,2,11,28,4,2,8,48,20,8,2,1,0,3,1,2,0,2,0,3,20,1,2,3,1,1,4,0
2022/2/26,262,10,0,1,0,0,1,0,4,2,1,6,18,29,31,0,2,2,0,1,0,3,7,27,3,1,9,51,14,5,1,0,0,8,3,2,0,1,0,1,10,1,1,5,0,1,0,0
2022/2/27,164,2,2,0,1,0,0,0,4,1,3,4,12,28,8,0,0,1,0,0,0,1,3,19,0,0,8,16,20,2,0,0,0,6,4,1,1,2,0,1,4,1,0,5,2,0,2,0
2022/2/28,176,11,1,0,4,0,0,1,2,8,1,6,8,28,8,0,1,2,0,0,5,3,3,13,1,0,8,15,9,0,0,0,0,2,4,3,0,4,2,0,13,0,0,2,1,4,3,0
2022/3/1,264,15,1,1,3,1,2,2,3,3,0,7,8,32,23,0,1,3,0,2,0,3,3,30,4,1,8,48,19,2,0,0,0,0,1,1,0,0,2,3,22,1,0,2,2,4,1,0
2022/3/2,234,8,2,0,0,0,0,1,4,5,2,10,14,31,21,3,0,1,0,3,2,5,5,15,2,2,9,39,14,1,1,0,0,0,6,0,0,1,1,1,16,0,0,4,2,0,3,0
2022/3/3,240,10,1,0,1,0,1,0,3,7,1,11,21,28,21,0,3,2,0,1,0,0,1,23,4,4,9,41,10,3,2,0,0,1,4,3,0,0,1,1,12,3,0,2,0,1,1,3
2022/3/4,268,9,3,1,1,2,1,0,5,4,3,8,18,27,14,2,0,0,0,2,2,1,2,27,2,5,9,48,27,14,0,0,0,2,5,3,1,1,0,0,10,0,0,7,0,1,1,0
2022/3/5,180,8,1,1,2,0,0,0,3,1,2,5,15,30,10,0,0,1,1,2,0,3,0,13,0,4,9,29,11,6,1,0,0,1,3,1,0,0,1,0,8,0,1,2,1,3,1,0
2022/3/6,148,7,2,0,3,2,1,0,4,0,2,1,10,12,2,0,0,2,0,0,0,2,1,13,1,2,8,30,13,2,0,1,0,3,3,1,1,2,1,0,10,1,1,3,0,0,1,0
2022/3/7,117,6,0,1,0,0,0,0,5,2,0,2,14,8,11,0,1,1,0,0,5,1,1,8,1,2,8,10,6,7,1,0,0,0,3,2,0,3,0,3,3,0,0,1,0,0,1,0
2022/3/8,232,9,0,1,1,3,3,1,7,3,5,6,11,22,20,7,0,0,0,2,0,1,4,10,3,4,9,53,6,2,0,0,0,2,3,4,0,0,1,3,14,0,1,3,3,1,3,1
2022/3/9,209,8,1,0,2,0,1,0,7,2,0,0,13,28,19,0,0,0,0,1,0,2,5,13,2,1,9,45,19,4,0,0,0,0,4,3,0,1,0,1,10,2,0,2,2,0,2,0
2022/3/10,201,7,3,0,0,0,1,0,4,5,1,7,21,30,12,0,0,2,0,1,0,1,6,21,0,2,7,27,18,3,0,0,0,1,5,1,0,1,1,1,8,0,0,2,0,2,0,0
2022/3/11,194,7,0,0,1,0,0,0,4,3,3,1,14,26,26,5,1,0,1,1,0,1,0,11,1,4,8,37,19,4,0,0,0,1,0,1,1,0,0,0,2,1,1,0,2,2,5,0
2022/3/12,153,9,0,1,3,1,0,0,0,3,1,10,15,14,6,0,1,0,0,0,0,0,2,27,1,0,6,13,21,7,0,0,0,1,0,0,1,0,1,1,4,1,1,0,0,2,0,0
2022/3/13,114,3,1,1,0,0,0,0,5,1,1,6,9,9,2,0,0,0,0,1,0,0,3,13,2,1,6,12,17,1,0,0,0,1,4,2,0,2,0,1,0,0,1,0,1,4,4,0
2022/3/14,112,5,0,0,1,0,0,0,4,0,0,8,8,17,8,0,1,0,0,0,2,3,1,3,1,2,6,9,4,0,1,0,0,1,1,2,0,2,1,2,10,1,0,3,3,1,1,0
2022/3/15,183,10,1,1,2,2,1,0,3,0,1,8,19,15,14,0,0,1,0,1,0,3,0,7,0,4,9,47,6,4,0,1,0,2,0,0,0,4,0,1,8,1,0,1,2,0,1,3
2022/3/16,165,5,1,0,1,0,0,0,1,1,3,9,9,21,13,0,0,0,0,0,0,1,1,8,0,4,10,36,12,2,0,0,1,1,1,3,0,0,1,1,8,1,0,2,3,2,3,0
2022/3/17,161,7,2,2,0,0,0,0,2,0,0,6,9,22,12,0,0,0,0,0,0,2,1,14,1,3,10,40,3,7,0,0,0,1,2,1,0,1,0,0,2,3,0,2,0,1,5,0
2022/3/18,163,2,0,1,1,0,0,0,4,1,1,3,15,21,14,0,0,1,0,0,1,1,0,20,0,3,10,26,10,0,0,0,0,1,3,1,0,2,0,1,11,0,1,1,2,0,1,4
2022/3/19,123,2,0,0,1,0,0,0,0,1,0,6,14,13,8,0,0,1,0,0,0,0,1,17,0,1,8,34,7,0,0,0,0,0,2,1,0,1,0,0,3,0,1,1,0,0,0,0
2022/3/20,65,4,0,0,0,0,1,0,3,1,0,2,8,8,3,0,0,0,0,0,0,1,0,5,0,0,8,9,2,1,0,0,0,0,0,1,0,1,0,0,3,0,0,1,0,1,2,0
2022/3/21,60,2,1,1,0,1,0,0,2,3,0,4,8,6,1,0,0,0,0,0,1,0,0,0,1,2,7,1,6,0,0,0,0,0,3,0,0,1,1,0,5,0,0,0,2,0,1,0
2022/3/22,72,4,0,1,1,0,0,1,2,0,2,9,2,4,4,2,0,0,0,0,0,1,1,5,0,0,8,10,1,4,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3,1,3,0
2022/3/23,111,1,1,3,1,0,0,0,2,1,0,12,5,14,10,0,1,0,0,0,0,2,0,3,0,3,6,31,2,0,0,0,0,0,2,0,0,0,0,0,6,0,0,1,2,0,1,1
2022/3/24,126,6,0,1,0,1,1,0,2,1,0,10,11,16,5,0,0,2,0,1,0,0,0,6,0,0,6,27,10,0,1,0,0,0,2,1,0,3,0,0,9,0,0,0,3,1,0,0
2022/3/25,124,4,0,0,1,0,1,0,4,0,2,11,5,11,7,0,1,0,0,0,1,1,2,8,0,0,8,32,10,4,0,0,0,0,1,0,0,0,0,0,3,1,0,2,3,0,1,0
2022/3/26,97,2,0,1,1,0,0,6,0,0,0,9,7,18,9,0,1,1,0,0,0,0,0,6,0,0,9,15,5,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0
2022/3/27,73,1,0,0,1,0,0,0,0,4,1,8,5,9,6,0,0,0,0,0,0,1,0,9,0,0,5,6,7,0,1,0,0,0,1,0,0,1,0,0,3,1,0,2,0,0,1,0
2022/3/28,55,1,0,0,0,0,0,0,2,1,0,7,4,0,9,0,0,0,0,0,6,0,0,3,3,0,4,1,0,0,0,0,1,2,0,0,0,1,1,1,0,1,0,1,3,0,3,0
2022/3/29,86,5,0,0,0,0,0,0,2,2,0,6,10,5,5,1,2,0,0,1,0,0,0,3,0,2,5,13,12,3,0,0,0,0,1,1,0,0,1,1,3,0,0,0,2,0,0,0
2022/3/30,90,4,0,0,0,0,0,2,2,1,4,7,4,11,5,0,0,0,0,1,0,2,1,5,0,0,5,23,3,0,1,1,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,1
2022/3/31,102,4,0,0,0,1,0,0,0,1,0,11,0,12,10,0,1,0,0,0,0,0,0,6,0,1,7,24,3,2,0,0,1,0,0,1,0,2,0,0,10,1,0,0,2,0,0,2
2022/4/1,76,3,1,0,0,0,0,0,0,1,0,8,0,9,0,2,1,0,0,0,0,2,0,5,0,0,2,34,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0
2022/4/2,60,0,1,0,0,1,0,1,3,2,2,1,3,4,6,0,0,1,1,0,0,0,3,1,0,1,2,13,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2022/4/3,33,2,2,0,1,0,0,0,0,0,2,0,3,9,2,0,1,1,0,0,0,0,0,2,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2022/4/4,41,0,0,1,0,2,0,0,0,1,2,0,4,7,1,0,1,0,1,0,0,0,1,1,1,0,0,7,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0
2022/4/5,73,3,0,0,1,0,1,0,0,2,0,0,2,9,11,1,1,0,1,0,1,0,0,4,0,2,2,16,5,1,0,1,0,0,2,1,0,0,0,0,4,1,0,1,0,0,0,0
2022/4/6,61,1,1,0,0,0,0,0,2,0,1,3,4,6,8,0,0,0,0,0,0,1,2,2,0,2,1,15,3,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0
2022/4/7,70,1,1,2,0,0,0,0,5,1,0,4,3,6,6,0,2,0,0,0,0,0,2,2,1,0,2,21,5,0,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0
2022/4/8,66,4,0,0,0,0,0,1,1,1,1,4,2,9,7,0,2,0,1,0,0,2,2,1,3,1,0,17,2,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0
2022/4/9,55,1,0,0,0,0,0,0,2,1,3,2,2,6,4,0,0,0,0,0,0,0,0,4,2,2,3,15,4,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
2022/4/10,39,1,1,0,0,0,0,0,3,0,1,2,4,0,5,0,0,0,0,0,0,1,1,2,0,0,1,11,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0
2022/4/11,33,4,1,0,2,0,1,0,1,1,1,0,1,2,1,0,2,0,0,0,0,2,1,1,0,1,1,2,0,1,0,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0
2022/4/12,44,2,1,0,0,0,0,0,2,2,1,3,2,3,3,0,1,0,0,0,1,0,0,0,1,0,4,7,3,0,1,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,0,0
2022/4/13,66,0,2,1,1,2,2,0,4,1,2,4,5,5,10,0,1,0,0,0,0,0,1,3,0,0,0,11,3,1,0,0,0,0,1,0,0,2,0,0,2,2,0,0,0,0,0,0
2022/4/14,54,4,0,0,1,0,0,0,2,0,1,0,3,7,4,0,1,0,0,0,0,0,0,2,3,0,1,11,4,0,0,0,0,1,1,0,0,0,0,0,5,1,1,0,0,1,0,0
2022/4/15,60,2,0,0,0,1,1,0,2,1,1,1,6,7,4,0,0,0,0,0,0,0,0,0,1,4,2,7,6,2,0,0,0,3,1,0,0,0,1,0,5,0,0,0,1,1,0,0
2022/4/16,55,4,0,1,1,0,0,1,2,0,1,1,6,9,7,0,0,0,0,1,0,0,0,2,1,0,0,8,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1
2022/4/17,27,1,0,0,1,0,0,0,1,1,1,0,4,5,2,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
2022/4/18,24,5,0,1,1,0,0,0,1,1,0,1,2,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
2022/4/19,49,1,0,0,0,0,1,0,1,2,1,5,4,4,0,0,0,1,0,0,0,0,2,2,0,0,1,12,1,0,0,0,1,0,1,1,0,0,0,1,5,0,1,0,0,0,1,0
2022/4/20,50,4,0,0,0,0,0,0,1,1,0,1,3,5,4,0,0,0,0,0,0,2,2,4,1,0,3,9,2,3,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0
2022/4/21,51,3,0,0,0,0,0,0,0,0,0,1,2,8,5,0,0,0,0,0,0,1,3,2,0,1,0,9,5,3,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2
2022/4/22,52,1,0,0,0,0,0,2,2,0,1,1,5,9,0,0,0,1,0,0,0,0,1,2,0,5,4,6,5,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0
2022/4/23,33,2,1,0,0,0,0,0,0,0,0,0,4,4,5,0,0,1,0,1,0,0,0,3,0,0,2,2,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0
2022/4/24,24,2,0,0,3,0,0,3,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,1,0,0
2022/4/25,32,2,0,1,0,2,0,0,2,0,0,1,1,5,2,0,0,0,0,0,5,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,2,2
2022/4/26,60,4,2,1,2,0,1,0,2,0,0,4,1,3,3,0,0,1,0,0,4,0,1,0,0,2,0,12,4,0,0,0,0,0,1,0,0,2,1,0,6,0,0,1,0,1,1,0
2022/4/27,64,2,0,0,0,3,1,3,0,1,1,4,0,6,3,0,0,0,0,0,0,1,2,2,0,0,0,16,4,0,0,0,0,1,3,0,0,0,0,0,4,1,0,1,2,2,1,0
2022/4/28,44,2,0,0,0,0,0,0,2,0,1,5,1,4,5,0,1,0,0,0,0,0,0,3,1,0,0,7,2,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,3,1,0,0
2022/4/29,44,1,0,1,0,0,0,3,2,0,0,3,2,5,4,0,0,1,0,0,0,0,1,1,0,0,0,4,0,0,1,0,0,3,0,0,0,0,0,0,6,1,1,2,1,1,0,0
2022/4/30,17,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
2022/5/1,30,0,1,0,0,0,0,2,0,1,0,2,2,6,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,1,0,0
2022/5/2,27,3,0,0,0,0,0,0,0,0,1,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,2,0,0,1,0
2022/5/3,55,2,1,0,1,3,0,2,2,0,0,3,0,4,4,0,0,0,0,0,3,0,1,2,0,0,2,13,3,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,0,0,2,0
2022/5/4,25,1,1,0,1,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/5/5,19,0,1,0,1,2,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2022/5/6,32,1,0,0,0,0,0,0,0,0,0,6,1,5,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,1,0,1,5,1,0,0,0,1,1,1
2022/5/7,28,0,0,0,0,0,0,0,0,0,0,6,1,6,3,0,0,0,0,0,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2022/5/8,26,2,0,0,0,2,0,0,1,0,0,3,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,1,0,1,0
2022/5/9,27,6,0,0,0,0,2,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,0
2022/5/10,58,2,0,0,1,0,0,0,0,0,0,8,4,2,4,0,0,0,0,0,5,0,0,4,0,2,0,4,4,4,0,0,0,2,3,0,0,0,0,0,4,0,1,1,0,1,0,2
2022/5/11,41,1,0,0,0,0,0,0,0,0,0,7,2,5,5,0,0,0,0,0,0,0,0,1,0,1,0,8,1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3
2022/5/12,33,1,0,0,1,0,0,0,1,1,1,6,2,4,1,0,0,1,0,0,0,0,0,2,0,0,0,6,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2022/5/13,35,5,0,0,0,0,0,0,3,1,0,6,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0
2022/5/14,31,2,0,0,0,0,1,0,3,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2
2022/5/15,25,3,1,0,0,1,0,0,2,1,0,3,0,7,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022/5/16,28,6,0,0,1,0,0,0,0,1,0,3,0,4,1,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,2,0,0,0
2022/5/17,34,5,0,0,0,0,0,0,0,0,1,5,0,9,6,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2022/5/18,41,7,0,0,0,0,0,0,1,0,0,8,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
2022/5/19,45,0,1,0,0,0,1,0,0,1,0,6,1,5,1,0,0,1,0,0,0,0,0,3,10,2,1,7,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2022/5/20,47,3,1,0,1,1,0,2,0,0,0,9,3,7,3,0,0,0,0,0,0,1,2,2,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022/5/21,32,1,1,0,0,0,1,0,0,0,1,3,0,7,0,0,0,0,0,0,0,1,0,1,0,0,2,6,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,1,2
2022/5/22,18,1,0,0,0,0,0,0,0,0,1,3,0,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
2022/5/23,27,3,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2
2022/5/24,38,1,0,1,0,0,0,0,1,1,0,7,0,5,7,0,0,0,0,0,3,1,0,1,1,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0
2022/5/25,45,1,0,0,1,0,0,2,1,0,1,5,1,8,3,0,0,1,0,0,0,0,1,4,0,0,1,5,3,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0
2022/5/26,44,3,0,2,0,0,1,0,0,0,2,6,0,10,3,0,0,0,0,0,0,1,1,4,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0
2022/5/27,40,2,0,0,0,1,1,0,0,0,0,5,0,8,6,0,0,0,0,0,0,3,1,6,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
2022/5/28,37,3,0,1,0,0,0,2,2,0,0,4,3,7,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,3,0
2022/5/29,22,1,0,0,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,2,0,0,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0
2022/5/30,19,2,0,0,0,0,0,0,0,1,0,5,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,1
2022/5/31,41,2,0,1,0,0,0,0,1,0,0,4,0,6,4,0,0,1,0,0,6,2,0,1,1,0,1,5,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1,0
2022/6/1,33,2,0,0,1,1,0,0,0,0,1,5,1,5,1,0,0,0,0,0,1,0,2,0,0,0,0,6,1,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,0,0
2022/6/2,24,0,0,0,0,0,0,0,0,0,0,6,0,5,1,0,0,0,0,0,0,0,0,4,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2022/6/3,37,2,0,0,0,0,0,0,0,0,0,4,1,4,2,0,0,0,0,0,0,1,2,4,0,0,1,5,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,1,1,0,2,2
2022/6/4,22,0,0,0,0,0,0,0,0,1,0,2,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2022/6/5,16,2,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022/6/6,18,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
2022/6/7,28,2,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,3,0,1,2,2,0,1,6,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,0,0
2022/6/8,20,1,0,1,0,0,0,0,0,0,0,3,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2022/6/9,26,2,0,1,0,2,0,0,0,0,0,4,0,4,2,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0
2022/6/10,20,0,0,0,0,0,0,0,1,0,0,3,1,3,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
2022/6/11,16,2,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/6/12,10,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022/6/13,21,1,0,0,0,0,0,0,1,0,0,0,4,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,3
2022/6/14,24,0,3,1,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2022/6/15,28,2,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,2,1,3,0,1,1,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,3
2022/6/16,16,1,0,0,0,0,1,0,0,0,0,3,1,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2022/6/17,24,1,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4
2022/6/18,19,5,1,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2022/6/19,9,0,0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
